variant_id,product_id,mrp,discount_percent,current_price,color,size,img_url,est_delivery_time,created_at,updated_at
9153,327,4908.73,30,3436.11,Brown,standard,,7 days,2025-05-22 12:58:05+0530,2025-05-22 12:58:05+0530
9154,327,7608.89,30,5326.22,Brown,standard,,1 days,2025-05-22 12:58:05+0530,2025-05-22 12:58:05+0530
9155,327,9663,30,6764.1,Brown,standard,,3 days,2025-05-22 12:58:05+0530,2025-05-22 12:58:05+0530
9156,327,1480.75,20,1184.6,Brown,standard,,2 days,2025-05-22 12:58:05+0530,2025-05-22 12:58:05+0530
9157,328,3330.88,20,2664.7,Black,standard,,5 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9158,328,1924.14,40,1154.48,Black,standard,,3 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9159,328,1996.59,30,1397.61,Black,standard,,4 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9160,328,4104.73,20,3283.78,Black,standard,,5 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9161,328,2172.96,30,1521.07,Grey,standard,,2 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9162,328,4055.02,20,3244.02,Grey,standard,,3 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9163,328,3587.61,30,2511.33,Grey,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9164,328,9698.01,50,4849.01,Grey,standard,,7 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9165,328,8235.31,40,4941.19,Green,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9166,328,7179.09,30,5025.36,Green,standard,,2 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9167,328,9052.46,10,8147.21,Green,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9168,328,9227.45,30,6459.22,Green,standard,,4 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9169,328,640.71,50,320.36,Red,standard,,6 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9170,328,2830.51,20,2264.41,Red,standard,,7 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9171,328,4975.16,50,2487.58,Red,standard,,4 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9172,328,1567.74,50,783.87,Red,standard,,3 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9173,328,9733.1,50,4866.55,White,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9174,328,7361,50,3680.5,White,standard,,6 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9175,328,7996.53,50,3998.26,White,standard,,5 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9176,328,6529.86,20,5223.89,White,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9177,328,5132.23,50,2566.11,Blue,standard,,2 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9178,328,9646.65,50,4823.32,Blue,standard,,5 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9179,328,6606.93,50,3303.47,Blue,standard,,4 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9180,328,9137.93,20,7310.34,Blue,standard,,2 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9181,328,6724.22,50,3362.11,Brown,standard,,3 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9182,328,5099.26,30,3569.48,Brown,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9183,328,8094.07,10,7284.66,Brown,standard,,2 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9184,328,3975.09,20,3180.07,Brown,standard,,1 days,2025-05-31 18:19:27+0530,2025-05-31 18:19:27+0530
9185,329,8308.26,50,4154.13,Black,standard,,4 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9186,329,8922.41,20,7137.93,Black,standard,,7 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9187,329,6833.02,50,3416.51,Black,standard,,1 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9188,329,9012.26,30,6308.58,Black,standard,,3 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9189,329,4137.56,10,3723.8,Grey,standard,,6 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9190,329,6671.34,20,5337.07,Grey,standard,,7 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9191,329,4753.32,20,3802.66,Grey,standard,,3 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9192,329,4731.4,50,2365.7,Grey,standard,,1 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9193,329,4906.59,20,3925.27,Green,standard,,6 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9194,329,1283.51,10,1155.16,Green,standard,,5 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9195,329,643.83,10,579.45,Green,standard,,1 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9196,329,6309.52,10,5678.57,Green,standard,,7 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9197,329,6473.07,20,5178.46,Red,standard,,3 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9198,329,3655.19,40,2193.11,Red,standard,,6 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9199,329,9848.71,40,5909.23,Red,standard,,3 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9200,329,3078.76,50,1539.38,Red,standard,,2 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9201,329,9651.33,10,8686.2,White,standard,,4 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9202,329,6181.68,30,4327.18,White,standard,,5 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9203,329,8741.39,50,4370.69,White,standard,,1 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9204,329,9791.04,10,8811.94,White,standard,,7 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9205,329,803.82,30,562.67,Blue,standard,,3 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9206,329,4676.82,10,4209.14,Blue,standard,,6 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9207,329,6173.35,10,5556.02,Blue,standard,,6 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9208,329,4864.6,20,3891.68,Blue,standard,,4 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9209,329,2588.89,20,2071.11,Brown,standard,,1 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9210,329,1046.22,40,627.73,Brown,standard,,5 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9211,329,3045.34,10,2740.81,Brown,standard,,2 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9212,329,9754.19,50,4877.1,Brown,standard,,7 days,2025-05-25 23:00:51+0530,2025-05-25 23:00:51+0530
9213,330,1443.25,30,1010.28,Black,standard,,2 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9214,330,8597.68,40,5158.61,Black,standard,,1 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9215,330,8779.63,50,4389.81,Black,standard,,1 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9216,330,6664.37,20,5331.5,Black,standard,,3 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9217,330,6105.82,40,3663.49,Grey,standard,,7 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9218,330,2136.05,10,1922.45,Grey,standard,,6 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9219,330,9868.65,30,6908.06,Grey,standard,,4 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9220,330,4025.09,10,3622.58,Grey,standard,,3 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9221,330,5801.3,50,2900.65,Green,standard,,5 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9222,330,4134.56,50,2067.28,Green,standard,,5 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9223,330,2683.71,40,1610.23,Green,standard,,6 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9224,330,2018.83,40,1211.3,Green,standard,,4 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9225,330,1078.18,30,754.73,Red,standard,,5 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9226,330,9280.8,20,7424.64,Red,standard,,3 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9227,330,4117.68,10,3705.91,Red,standard,,1 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9228,330,9864.22,40,5918.53,Red,standard,,4 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9229,330,6673.41,10,6006.07,White,standard,,6 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9230,330,8825.44,20,7060.35,White,standard,,6 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9231,330,2775.13,50,1387.57,White,standard,,2 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9232,330,8759.55,10,7883.59,White,standard,,5 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9233,330,1646.22,10,1481.6,Blue,standard,,6 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9234,330,6698.36,10,6028.52,Blue,standard,,2 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9235,330,9674.16,40,5804.5,Blue,standard,,7 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9236,330,7509.56,30,5256.69,Blue,standard,,6 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9237,330,2950.61,30,2065.43,Brown,standard,,3 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9238,330,6354.69,30,4448.28,Brown,standard,,3 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9239,330,9253.61,20,7402.89,Brown,standard,,5 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9240,330,7011.39,30,4907.97,Brown,standard,,4 days,2025-06-08 14:13:18+0530,2025-06-08 14:13:18+0530
9241,331,5581.39,40,3348.83,Black,standard,,1 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9242,331,9348.73,30,6544.11,Black,standard,,2 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9243,331,6920.49,10,6228.44,Black,standard,,5 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9244,331,2849.1,20,2279.28,Black,standard,,1 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9245,331,2190.14,10,1971.13,Grey,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9246,331,6339.92,40,3803.95,Grey,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9247,331,6466.81,40,3880.09,Grey,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9248,331,6957.69,40,4174.61,Grey,standard,,5 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9249,331,687.01,20,549.61,Green,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9250,331,3592.6,40,2155.56,Green,standard,,1 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9251,331,9498.2,50,4749.1,Green,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9252,331,9436.53,20,7549.22,Green,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9253,331,2457.17,20,1965.74,Red,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9254,331,4356.88,30,3049.82,Red,standard,,1 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9255,331,6987.39,40,4192.43,Red,standard,,1 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9256,331,1804.84,50,902.42,Red,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9257,331,1866.68,50,933.34,White,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9258,331,8496.63,50,4248.31,White,standard,,4 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9259,331,3660.98,40,2196.59,White,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9260,331,7552.58,20,6042.06,White,standard,,3 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9261,331,7621.82,40,4573.09,Blue,standard,,2 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9262,331,3970.31,20,3176.25,Blue,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9263,331,3368.56,20,2694.85,Blue,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9264,331,7167.79,40,4300.67,Blue,standard,,7 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9265,331,7853.51,50,3926.76,Brown,standard,,6 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9266,331,1587.96,50,793.98,Brown,standard,,1 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9267,331,7546.44,20,6037.15,Brown,standard,,7 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9268,331,5987.69,40,3592.61,Brown,standard,,2 days,2025-06-21 01:13:42+0530,2025-06-21 01:13:42+0530
9269,332,8244.47,10,7420.02,Black,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9270,332,9338.66,20,7470.93,Black,standard,,3 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9271,332,6562.96,10,5906.66,Black,standard,,5 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9272,332,8683.86,20,6947.09,Black,standard,,1 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9273,332,4227.2,40,2536.32,Grey,standard,,4 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9274,332,9842.95,50,4921.48,Grey,standard,,5 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9275,332,4156.85,20,3325.48,Grey,standard,,3 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9276,332,760.87,30,532.61,Grey,standard,,4 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9277,332,6738.43,40,4043.06,Green,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9278,332,4371.71,20,3497.37,Green,standard,,3 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9279,332,3868.15,50,1934.08,Green,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9280,332,9464.71,40,5678.83,Green,standard,,3 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9281,332,1341.01,30,938.71,Red,standard,,7 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9282,332,8993.86,10,8094.47,Red,standard,,3 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9283,332,2214.66,10,1993.19,Red,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9284,332,7123.21,10,6410.89,Red,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9285,332,2085.47,40,1251.28,White,standard,,7 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9286,332,3075.69,40,1845.41,White,standard,,7 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9287,332,7498.27,50,3749.14,White,standard,,1 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9288,332,4686.46,30,3280.52,White,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9289,332,9904.19,10,8913.77,Blue,standard,,1 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9290,332,1029.38,10,926.44,Blue,standard,,7 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9291,332,4669.04,10,4202.14,Blue,standard,,5 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9292,332,8879.77,30,6215.84,Blue,standard,,7 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9293,332,2108.2,20,1686.56,Brown,standard,,1 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9294,332,1152.46,10,1037.21,Brown,standard,,3 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9295,332,3309.01,40,1985.41,Brown,standard,,1 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9296,332,7245.09,30,5071.56,Brown,standard,,2 days,2025-06-02 06:06:54+0530,2025-06-02 06:06:54+0530
9297,333,4259.56,10,3833.6,Black,standard,,6 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9298,333,804.98,50,402.49,Black,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9299,333,9137.39,10,8223.65,Black,standard,,4 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9300,333,5709.49,40,3425.69,Black,standard,,6 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9301,333,8354.67,50,4177.34,Grey,standard,,1 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9302,333,6052.03,30,4236.42,Grey,standard,,7 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9303,333,7505.06,10,6754.55,Grey,standard,,2 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9304,333,4292.06,50,2146.03,Grey,standard,,1 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9305,333,7156.44,30,5009.51,Green,standard,,1 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9306,333,8793.81,20,7035.05,Green,standard,,6 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9307,333,3252.37,20,2601.9,Green,standard,,7 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9308,333,1363.14,50,681.57,Green,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9309,333,2589.42,50,1294.71,Red,standard,,2 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9310,333,5291.77,40,3175.06,Red,standard,,2 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9311,333,4885.65,20,3908.52,Red,standard,,7 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9312,333,1446.88,50,723.44,Red,standard,,6 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9313,333,4367.81,30,3057.47,White,standard,,5 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9314,333,9796.75,40,5878.05,White,standard,,4 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9315,333,3079.8,40,1847.88,White,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9316,333,5268.77,30,3688.14,White,standard,,5 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9317,333,2491.97,50,1245.98,Blue,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9318,333,6822.9,30,4776.03,Blue,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9319,333,1854.29,50,927.14,Blue,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9320,333,1993.51,20,1594.81,Blue,standard,,5 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9321,333,1726.56,20,1381.25,Brown,standard,,2 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9322,333,2429.59,20,1943.67,Brown,standard,,3 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9323,333,3386.47,40,2031.88,Brown,standard,,5 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9324,333,8635.75,40,5181.45,Brown,standard,,1 days,2025-06-10 22:22:32+0530,2025-06-10 22:22:32+0530
9325,334,9608.2,30,6725.74,Black,standard,,1 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9326,334,2599.12,40,1559.47,Black,standard,,3 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9327,334,1170.81,30,819.57,Black,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9328,334,5499.35,50,2749.68,Black,standard,,2 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9329,334,8144.16,10,7329.74,Grey,standard,,7 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9330,334,5597.85,40,3358.71,Grey,standard,,4 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9331,334,5392.81,40,3235.69,Grey,standard,,6 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9332,334,2386.05,20,1908.84,Grey,standard,,4 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9333,334,1220.5,30,854.35,Green,standard,,6 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9334,334,7107.78,50,3553.89,Green,standard,,4 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9335,334,807.11,50,403.56,Green,standard,,7 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9336,334,6910.82,30,4837.57,Green,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9337,334,6501.93,10,5851.74,Red,standard,,7 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9338,334,5023.04,30,3516.13,Red,standard,,2 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9339,334,8731.86,10,7858.67,Red,standard,,6 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9340,334,1978.91,50,989.46,Red,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9341,334,2801.84,40,1681.1,White,standard,,7 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9342,334,4380.93,50,2190.47,White,standard,,6 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9343,334,5443,50,2721.5,White,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9344,334,1662.91,40,997.75,White,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9345,334,8770.68,40,5262.41,Blue,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9346,334,8369.04,20,6695.23,Blue,standard,,4 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9347,334,3812.62,50,1906.31,Blue,standard,,2 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9348,334,4545.93,20,3636.74,Blue,standard,,4 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9349,334,4242.16,50,2121.08,Brown,standard,,5 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9350,334,8753.68,10,7878.31,Brown,standard,,2 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9351,334,3547.9,40,2128.74,Brown,standard,,6 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9352,334,3294.1,10,2964.69,Brown,standard,,4 days,2025-06-22 12:28:14+0530,2025-06-22 12:28:14+0530
9353,335,2808.63,40,1685.18,Black,standard,,6 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9354,335,5713.2,20,4570.56,Black,standard,,1 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9355,335,6023.74,40,3614.24,Black,standard,,3 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9356,335,6736.64,40,4041.98,Black,standard,,4 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9357,335,6686.53,30,4680.57,Grey,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9358,335,2285.52,40,1371.31,Grey,standard,,4 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9359,335,588.58,10,529.72,Grey,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9360,335,3785.33,30,2649.73,Grey,standard,,1 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9361,335,8001.3,30,5600.91,Green,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9362,335,7812.67,10,7031.4,Green,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9363,335,6747.91,30,4723.54,Green,standard,,4 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9364,335,5699.32,40,3419.59,Green,standard,,1 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9365,335,8847.59,30,6193.31,Red,standard,,3 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9366,335,2269,30,1588.3,Red,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9367,335,9255.08,10,8329.57,Red,standard,,4 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9368,335,9942.14,50,4971.07,Red,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9369,335,2665.74,40,1599.44,White,standard,,2 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9370,335,9887.43,40,5932.46,White,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9371,335,9918.24,50,4959.12,White,standard,,7 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9372,335,7027.15,40,4216.29,White,standard,,7 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9373,335,7146.38,10,6431.74,Blue,standard,,3 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9374,335,3785.83,50,1892.91,Blue,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9375,335,2993.78,40,1796.27,Blue,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9376,335,6432.56,30,4502.79,Blue,standard,,7 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9377,335,5316.87,30,3721.81,Brown,standard,,6 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9378,335,4367.13,40,2620.28,Brown,standard,,6 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9379,335,6601.76,20,5281.41,Brown,standard,,6 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9380,335,7159.23,50,3579.61,Brown,standard,,5 days,2025-05-26 19:13:36+0530,2025-05-26 19:13:36+0530
9381,336,4172.34,40,2503.4,Black,standard,,6 days,2025-05-24 14:59:34+0530,2025-05-24 14:59:34+0530
9382,336,6758.31,10,6082.48,Black,standard,,3 days,2025-05-24 14:59:34+0530,2025-05-24 14:59:34+0530
9383,336,9494.12,30,6645.88,Black,standard,,7 days,2025-05-24 14:59:34+0530,2025-05-24 14:59:34+0530
9384,336,8489.41,10,7640.47,Black,standard,,6 days,2025-05-24 14:59:34+0530,2025-05-24 14:59:34+0530
